* Measurement data measured by REW V5.20.13
* Source: Umik-1  Gain: 18dB  , MICROPHONE, L, volume: 0.318. Timing signal peak level 0.0 dBFS, measurement signal peak level zero
* Format: 512k Log Swept Sine, 1 sweep at -6.0 dBFS using an acoustic timing reference
* Dated: Aug 1, 2026 4:07:08 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ZMF Blackwood right
* Measurement: Blackwood R
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
18790.649414 76.870 -73.8995
18791.015625 76.868 -73.9117
18791.381836 76.867 -73.9305
18791.748047 76.867 -73.9598
18792.114258 76.864 -73.9952
18792.480469 76.861 -74.0256
18792.846680 76.857 -74.0460
18793.212891 76.854 -74.0613
18793.579102 76.851 -74.0780
18793.945312 76.844 -74.0890
18794.311523 76.836 -74.0713
18794.677734 76.827 -74.0052
18795.043945 76.826 -73.8966
18795.410156 76.835 -73.7825
18795.776367 76.853 -73.7136
18796.142578 76.873 -73.7184
18796.508789 76.889 -73.7915
18796.875000 76.898 -73.9080
18797.241211 76.896 -74.0421
18797.607422 76.885 -74.1743
18797.973633 76.863 -74.2788
18798.339844 76.831 -74.3087
18798.706055 76.795 -74.2118
18799.072266 76.772 -73.9808
18799.438477 76.776 -73.6879
18799.804688 76.808 -73.4694
18800.170898 76.856 -73.4526
18800.537109 76.895 -73.6571
18800.903320 76.903 -73.9783
18801.269531 76.877 -74.2458
18801.635742 76.836 -74.3237
18802.001953 76.803 -74.2031
18802.368164 76.796 -74.0031
18802.734375 76.814 -73.8789
18803.100586 76.835 -73.9106
18803.466797 76.840 -74.0457
18803.833008 76.823 -74.1534
18804.199219 76.795 -74.1228
18804.565430 76.778 -73.9449
18804.931641 76.785 -73.7222
18805.297852 76.814 -73.5897
18805.664062 76.849 -73.6255
18806.030273 76.872 -73.8073
18806.396484 76.871 -74.0371
18806.762695 76.851 -74.2120
18807.128906 76.821 -74.2733
18807.495117 76.796 -74.2245
18807.861328 76.783 -74.1160
18808.227539 76.784 -74.0071
18808.593750 76.794 -73.9429
18808.959961 76.809 -73.9438
18809.326172 76.821 -74.0020
18809.692383 76.826 -74.0869
18810.058594 76.825 -74.1566
18810.424805 76.822 -74.1826
18810.791016 76.824 -74.1727
18811.157227 76.834 -74.1725
18811.523438 76.848 -74.2343
18811.889648 76.856 -74.3699
18812.255859 76.846 -74.5250
18812.622070 76.819 -74.6061
18812.988281 76.787 -74.5389
18813.354492 76.766 -74.3295
18813.720703 76.768 -74.0741
18814.086914 76.791 -73.8943
18814.453125 76.820 -73.8600
18814.819336 76.839 -73.9509
18815.185547 76.839 -74.0833
18815.551758 76.826 -74.1810
18815.917969 76.809 -74.2204
18816.284180 76.793 -74.2294
18816.650391 76.778 -74.2430
18817.016602 76.761 -74.2660
18817.382812 76.741 -74.2725
18817.749023 76.720 -74.2402
18818.115234 76.705 -74.1779
18818.481445 76.697 -74.1162
18818.847656 76.694 -74.0743
18819.213867 76.693 -74.0408
18819.580078 76.696 -73.9927
18819.946289 76.708 -73.9349
18820.312500 76.734 -73.9205
18820.678711 76.766 -74.0167
18821.044922 76.792 -74.2405
18821.411133 76.798 -74.5289
18821.777344 76.780 -74.7640
18822.143555 76.749 -74.8430
18822.509766 76.726 -74.7520
18822.875977 76.724 -74.5750
18823.242188 76.745 -74.4358
18823.608398 76.774 -74.4172
18823.974609 76.794 -74.5129
18824.340820 76.797 -74.6477
18824.707031 76.783 -74.7331
18825.073242 76.761 -74.7139
18825.439453 76.743 -74.5920
18825.805664 76.737 -74.4143
18826.171875 76.744 -74.2456
18826.538086 76.760 -74.1456
18826.904297 76.776 -74.1397
18827.270508 76.783 -74.2081
18827.636719 76.777 -74.2949
18828.002930 76.759 -74.3353
18828.369141 76.739 -74.2961
18828.735352 76.728 -74.1994
18829.101562 76.728 -74.1063
18829.467773 76.734 -74.0718
18829.833984 76.738 -74.0977
18830.200195 76.734 -74.1335
18830.566406 76.725 -74.1190
18830.932617 76.723 -74.0406
18831.298828 76.737 -73.9554
18831.665039 76.763 -73.9517
18832.031250 76.790 -74.0884
18832.397461 76.802 -74.3418
18832.763672 76.787 -74.6090
18833.129883 76.748 -74.7657
18833.496094 76.703 -74.7261
18833.862305 76.671 -74.4961
18834.228516 76.669 -74.1821
18834.594727 76.699 -73.9343
18834.960938 76.746 -73.8721
18835.327148 76.786 -74.0208
18835.693359 76.800 -74.2957
18836.059570 76.783 -74.5520
18836.425781 76.745 -74.6565
18836.791992 76.708 -74.5588
18837.158203 76.693 -74.3256
18837.524414 76.707 -74.0938
18837.890625 76.740 -73.9870
18838.256836 76.775 -74.0467
18838.623047 76.796 -74.2203
18838.989258 76.797 -74.4141
18839.355469 76.784 -74.5505
18839.721680 76.765 -74.5968
18840.087891 76.750 -74.5605
18840.454102 76.743 -74.4681
18840.820312 76.746 -74.3521
18841.186523 76.761 -74.2566
18841.552734 76.785 -74.2297
18841.918945 76.808 -74.3013
18842.285156 76.821 -74.4559
18842.651367 76.816 -74.6267
18843.017578 76.795 -74.7321
18843.383789 76.771 -74.7307
18843.750000 76.753 -74.6470
18844.116211 76.748 -74.5528
18844.482422 76.748 -74.5052
18844.848633 76.745 -74.5045
18845.214844 76.735 -74.5037
18845.581055 76.722 -74.4604
18845.947266 76.715 -74.3805
18846.313477 76.718 -74.3134
18846.679688 76.725 -74.3054
18847.045898 76.728 -74.3588
18847.412109 76.724 -74.4286
18847.778320 76.715 -74.4680
18848.144531 76.709 -74.4694
18848.510742 76.710 -74.4708
18848.876953 76.717 -74.5206
18849.243164 76.723 -74.6350
18849.609375 76.719 -74.7868
18849.975586 76.705 -74.9246
18850.341797 76.684 -75.0063
18850.708008 76.662 -75.0168
18851.074219 76.643 -74.9584
18851.440430 76.631 -74.8446
18851.806641 76.631 -74.7002
18852.172852 76.644 -74.5643
18852.539062 76.666 -74.4828
18852.905273 76.692 -74.4857
18853.271484 76.711 -74.5601
18853.637695 76.719 -74.6565
18854.003906 76.720 -74.7245
18854.370117 76.719 -74.7504
18854.736328 76.722 -74.7662
18855.102539 76.727 -74.8129
18855.468750 76.725 -74.8948
18855.834961 76.712 -74.9648
18856.201172 76.693 -74.9621
18856.567383 76.678 -74.8729
18856.933594 76.678 -74.7535
18857.299805 76.690 -74.6975
18857.666016 76.703 -74.7531
18858.032227 76.701 -74.8787
18858.398438 76.681 -74.9691
18858.764648 76.654 -74.9346
18859.130859 76.638 -74.7788
18859.497070 76.645 -74.6012
18859.863281 76.669 -74.5199
18860.229492 76.692 -74.5806
18860.595703 76.701 -74.7207
18860.961914 76.693 -74.8287
18861.328125 76.680 -74.8350
18861.694336 76.677 -74.7656
18862.060547 76.690 -74.7157
18862.426758 76.709 -74.7628
18862.792969 76.718 -74.9023
18863.159180 76.711 -75.0553
18863.525391 76.691 -75.1356
18863.891602 76.670 -75.1162
18864.257812 76.657 -75.0344
18864.624023 76.653 -74.9451
18864.990234 76.652 -74.8713
18865.356445 76.653 -74.7998
18865.722656 76.659 -74.7249
18866.088867 76.672 -74.6825
18866.455078 76.687 -74.7241
18866.821289 76.692 -74.8536
18867.187500 76.677 -74.9960
18867.553711 76.646 -75.0333
18867.919922 76.617 -74.9047
18868.286133 76.611 -74.6754
18868.652344 76.633 -74.5004
18869.018555 76.667 -74.5074
18869.384766 76.688 -74.6837
18869.750977 76.683 -74.8932
18870.117188 76.660 -74.9921
18870.483398 76.643 -74.9484
18870.849609 76.646 -74.8685
18871.215820 76.663 -74.8898
18871.582031 76.673 -75.0473
18871.948242 76.660 -75.2333
18872.314453 76.628 -75.2933
18872.680664 76.601 -75.1665
18873.046875 76.600 -74.9440
18873.413086 76.625 -74.7953
18873.779297 76.655 -74.8134
18874.145508 76.671 -74.9403
18874.511719 76.667 -75.0368
18874.877930 76.660 -75.0184
18875.244141 76.668 -74.9396
18875.610352 76.692 -74.9407
18875.976562 76.713 -75.1071
18876.342773 76.708 -75.3728
18876.708984 76.671 -75.5590
18877.075195 76.621 -75.5177
18877.441406 76.588 -75.2506
18877.807617 76.593 -74.9257
18878.173828 76.627 -74.7469
18878.540039 76.664 -74.7942
18878.906250 76.678 -74.9867
18879.272461 76.664 -75.1600
18879.638672 76.637 -75.1917
18880.004883 76.617 -75.0817
18880.371094 76.616 -74.9260
18880.737305 76.631 -74.8348
18881.103516 76.647 -74.8475
18881.469727 76.654 -74.9221
18881.835938 76.649 -74.9852
18882.202148 76.639 -74.9868
18882.568359 76.633 -74.9280
18882.934570 76.635 -74.8485
18883.300781 76.644 -74.7919
18883.666992 76.656 -74.7816
18884.033203 76.666 -74.8129
18884.399414 76.670 -74.8623
18884.765625 76.670 -74.9062
18885.131836 76.667 -74.9303
18885.498047 76.664 -74.9352
18885.864258 76.664 -74.9331
18886.230469 76.666 -74.9403
18886.596680 76.671 -74.9736
18886.962891 76.675 -75.0450
18887.329102 76.676 -75.1588
18887.695312 76.668 -75.3020
18888.061523 76.649 -75.4363
18888.427734 76.620 -75.5074
18888.793945 76.589 -75.4737
18889.160156 76.568 -75.3387
18889.526367 76.568 -75.1727
18889.892578 76.587 -75.0813
18890.258789 76.612 -75.1350
18890.625000 76.624 -75.3190
18890.991211 76.612 -75.5276
18891.357422 76.580 -75.6276
18891.723633 76.547 -75.5476
18892.089844 76.532 -75.3270
18892.456055 76.546 -75.0989
18892.822266 76.579 -74.9944
18893.188477 76.612 -75.0518
18893.554688 76.627 -75.2035
18893.920898 76.622 -75.3319
18894.287109 76.609 -75.3563
18894.653320 76.601 -75.2860
18895.019531 76.608 -75.2005
18895.385742 76.622 -75.1829
18895.751953 76.632 -75.2518
18896.118164 76.628 -75.3517
18896.484375 76.609 -75.3971
18896.850586 76.587 -75.3346
18897.216797 76.573 -75.1793
18897.583008 76.575 -74.9981
18897.949219 76.591 -74.8625
18898.315430 76.612 -74.8101
18898.681641 76.631 -74.8333
18899.047852 76.645 -74.9041
18899.414062 76.652 -74.9995
18899.780273 76.653 -75.1061
18900.146484 76.647 -75.2114
18900.512695 76.636 -75.2964
18900.878906 76.622 -75.3410
18901.245117 76.609 -75.3429
18901.611328 76.602 -75.3274
18901.977539 76.599 -75.3269
18902.343750 76.597 -75.3563
18902.709961 76.591 -75.3966
18903.076172 76.581 -75.4150
18903.442383 76.574 -75.4016
18903.808594 76.573 -75.3845
18904.174805 76.575 -75.4096
18904.541016 76.574 -75.4888
18904.907227 76.560 -75.5754
18905.273438 76.536 -75.5894
18905.639648 76.513 -75.4838
18906.005859 76.507 -75.2964
18906.372070 76.523 -75.1336
18906.738281 76.552 -75.0925
18907.104492 76.576 -75.1890
18907.470703 76.583 -75.3495
18907.836914 76.576 -75.4814
18908.203125 76.566 -75.5490
18908.569336 76.559 -75.5922
18908.935547 76.553 -75.6697
18909.301758 76.537 -75.7762
18909.667969 76.504 -75.8209
18910.034180 76.466 -75.6958
18910.400391 76.446 -75.3909
18910.766602 76.466 -75.0425
18911.132812 76.520 -74.8616
18911.499023 76.582 -74.9824
18911.865234 76.615 -75.3483
18912.231445 76.603 -75.7523
18912.597656 76.555 -75.9681
18912.963867 76.505 -75.8923
18913.330078 76.485 -75.6202
18913.696289 76.504 -75.3645
18914.062500 76.546 -75.2981
18914.428711 76.581 -75.4415
18914.794922 76.591 -75.6740
18915.161133 76.579 -75.8513
18915.527344 76.561 -75.9073
18915.893555 76.551 -75.8836
18916.259766 76.551 -75.8687
18916.625977 76.552 -75.9052
18916.992188 76.543 -75.9528
18917.358398 76.526 -75.9327
18917.724609 76.513 -75.8109
18918.090820 76.518 -75.6421
18918.457031 76.540 -75.5341
18918.823242 76.568 -75.5637
18919.189453 76.582 -75.7090
18919.555664 76.575 -75.8687
18919.921875 76.554 -75.9384
18920.288086 76.533 -75.8865
18920.654297 76.527 -75.7769
18921.020508 76.535 -75.7102
18921.386719 76.544 -75.7382
18921.752930 76.542 -75.8242
18922.119141 76.525 -75.8746
18922.485352 76.504 -75.8199
18922.851562 76.494 -75.6715
18923.217773 76.503 -75.5172
18923.583984 76.524 -75.4529
18923.950195 76.544 -75.5045
18924.316406 76.550 -75.6158
18924.682617 76.540 -75.6909
18925.048828 76.527 -75.6699
18925.415039 76.523 -75.5706
18925.781250 76.534 -75.4734
18926.147461 76.554 -75.4580
18926.513672 76.571 -75.5446
18926.879883 76.573 -75.6843
18927.246094 76.561 -75.7990
18927.612305 76.541 -75.8339
18927.978516 76.524 -75.7892
18928.344727 76.515 -75.7079
18928.710938 76.513 -75.6353
18929.077148 76.515 -75.5905
18929.443359 76.516 -75.5653
18929.809570 76.519 -75.5483
18930.175781 76.524 -75.5461
18930.541992 76.531 -75.5800
18930.908203 76.534 -75.6571
18931.274414 76.530 -75.7542
18931.640625 76.519 -75.8265
18932.006836 76.505 -75.8395
18932.373047 76.497 -75.8025
18932.739258 76.498 -75.7639
18933.105469 76.506 -75.7729
18933.471680 76.511 -75.8391
18933.837891 76.507 -75.9194
18934.204102 76.496 -75.9543
18934.570312 76.486 -75.9141
18934.936523 76.485 -75.8270
18935.302734 76.497 -75.7585
18935.668945 76.515 -75.7626
18936.035156 76.530 -75.8453
18936.401367 76.534 -75.9671
18936.767578 76.526 -76.0742
18937.133789 76.513 -76.1335
18937.500000 76.499 -76.1434
18937.866211 76.488 -76.1222
18938.232422 76.480 -76.0911
18938.598633 76.474 -76.0641
18938.964844 76.468 -76.0456
18939.331055 76.460 -76.0282
18939.697266 76.449 -75.9874
18940.063477 76.438 -75.8905
18940.429688 76.435 -75.7228
18940.795898 76.451 -75.5261
18941.162109 76.489 -75.4000
18941.528320 76.539 -75.4490
18941.894531 76.581 -75.7118
18942.260742 76.592 -76.1097
18942.626953 76.565 -76.4724
18942.993164 76.510 -76.6345
18943.359375 76.457 -76.5287
18943.725586 76.431 -76.2390
18944.091797 76.441 -75.9519
18944.458008 76.472 -75.8209
18944.824219 76.500 -75.8743
18945.190430 76.505 -76.0140
18945.556641 76.490 -76.1018
18945.922852 76.467 -76.0636
18946.289062 76.456 -75.9302
18946.655273 76.460 -75.8032
18947.021484 76.471 -75.7648
18947.387695 76.474 -75.8134
18947.753906 76.463 -75.8735
18948.120117 76.442 -75.8596
18948.486328 76.423 -75.7448
18948.852539 76.420 -75.5798
18949.218750 76.433 -75.4553
18949.584961 76.453 -75.4359
18949.951172 76.469 -75.5156
18950.317383 76.472 -75.6345
18950.683594 76.466 -75.7283
18951.049805 76.459 -75.7745
18951.416016 76.457 -75.8004
18951.782227 76.458 -75.8488
18952.148438 76.456 -75.9301
18952.514648 76.445 -76.0048
18952.880859 76.428 -76.0117
18953.247070 76.416 -75.9232
18953.613281 76.419 -75.7784
18953.979492 76.440 -75.6709
18954.345703 76.471 -75.6848
18954.711914 76.496 -75.8325
18955.078125 76.501 -76.0453
18955.444336 76.485 -76.2142
18955.810547 76.461 -76.2625
18956.176758 76.443 -76.1954
18956.542969 76.441 -76.0909
18956.909180 76.453 -76.0459
18957.275391 76.465 -76.1038
18957.641602 76.467 -76.2298
18958.007812 76.452 -76.3405
18958.374023 76.430 -76.3608
18958.740234 76.413 -76.2783
18959.106445 76.411 -76.1494
18959.472656 76.426 -76.0605
18959.838867 76.447 -76.0732
18960.205078 76.460 -76.1801
18960.571289 76.460 -76.3139
18960.937500 76.446 -76.3922
18961.303711 76.431 -76.3690
18961.669922 76.424 -76.2662
18962.036133 76.432 -76.1564
18962.402344 76.449 -76.1072
18962.768555 76.463 -76.1334
18963.134766 76.466 -76.1830
18963.500977 76.460 -76.1823
18963.867188 76.454 -76.0955
18964.233398 76.462 -75.9651
18964.599609 76.484 -75.8879
18964.965820 76.510 -75.9405
18965.332031 76.521 -76.1176
18965.698242 76.506 -76.3204
18966.064453 76.469 -76.4165
18966.430664 76.426 -76.3284
18966.796875 76.401 -76.0884
18967.163086 76.404 -75.8292
18967.529297 76.429 -75.6960
18967.895508 76.455 -75.7466
18968.261719 76.463 -75.9253
18968.627930 76.447 -76.1049
18968.994141 76.416 -76.1721
18969.360352 76.389 -76.1012
18969.726562 76.379 -75.9595
18970.092773 76.388 -75.8575
18970.458984 76.405 -75.8646
18970.825195 76.415 -75.9640
18971.191406 76.413 -76.0771
18971.557617 76.402 -76.1262
18971.923828 76.397 -76.0984
18972.290039 76.406 -76.0547
18972.656250 76.425 -76.0825
18973.022461 76.443 -76.2223
18973.388672 76.445 -76.4268
18973.754883 76.426 -76.5924
18974.121094 76.397 -76.6243
18974.487305 76.375 -76.5057
18974.853516 76.374 -76.3175
18975.219727 76.396 -76.1810
18975.585938 76.427 -76.1802
18975.952148 76.449 -76.3107
18976.318359 76.452 -76.4910
18976.684570 76.438 -76.6254
18977.050781 76.416 -76.6588
18977.416992 76.399 -76.6002
18977.783203 76.392 -76.5061
18978.149414 76.394 -76.4296
18978.515625 76.398 -76.3906
18978.881836 76.399 -76.3720
18979.248047 76.398 -76.3401
18979.614258 76.398 -76.2759
18979.980469 76.404 -76.1907
18980.346680 76.421 -76.1277
18980.712891 76.444 -76.1354
18981.079102 76.465 -76.2372
18981.445312 76.477 -76.4161
18981.811523 76.472 -76.6149
18982.177734 76.453 -76.7653
18982.543945 76.427 -76.8264
18982.910156 76.404 -76.8019
18983.276367 76.390 -76.7331
18983.642578 76.384 -76.6656
18984.008789 76.382 -76.6178
18984.375000 76.380 -76.5796
18984.741211 76.380 -76.5359
18985.107422 76.383 -76.4894
18985.473633 76.391 -76.4618
18985.839844 76.401 -76.4728
18986.206055 76.408 -76.5203
18986.572266 76.410 -76.5814
18986.938477 76.408 -76.6362
18987.304688 76.405 -76.6826
18987.670898 76.399 -76.7294
18988.037109 76.387 -76.7677
18988.403320 76.370 -76.7632
18988.769531 76.352 -76.6757
18989.135742 76.345 -76.5072
18989.501953 76.356 -76.3277
18989.868164 76.384 -76.2374
18990.234375 76.414 -76.2996
18990.600586 76.429 -76.4863
18990.966797 76.420 -76.6906
18991.333008 76.394 -76.8029
18991.699219 76.365 -76.7834
18992.065430 76.348 -76.6855
18992.431641 76.344 -76.6033
18992.797852 76.343 -76.5865
18993.164062 76.335 -76.6042
18993.530273 76.318 -76.5815
18993.896484 76.305 -76.4792
18994.262695 76.306 -76.3409
18994.628906 76.321 -76.2639
18994.995117 76.339 -76.3148
18995.361328 76.342 -76.4594
18995.727539 76.322 -76.5765
18996.093750 76.292 -76.5449
18996.459961 76.273 -76.3384
18996.826172 76.285 -76.0676
18997.192383 76.328 -75.9058
18997.558594 76.381 -75.9703
18997.924805 76.417 -76.2430
18998.291016 76.421 -76.5827
18998.657227 76.396 -76.8273
18999.023438 76.361 -76.8875
18999.389648 76.338 -76.7928
18999.755859 76.337 -76.6583
19000.122070 76.350 -76.5889
19000.488281 76.364 -76.6123
19000.854492 76.370 -76.6812
19001.220703 76.367 -76.7286
19001.586914 76.363 -76.7277
19001.953125 76.364 -76.7051
19002.319336 76.370 -76.7068
19002.685547 76.375 -76.7517
19003.051758 76.373 -76.8174
19003.417969 76.365 -76.8629
19003.784180 76.355 -76.8655
19004.150391 76.348 -76.8361
19004.516602 76.346 -76.8022
19004.882812 76.346 -76.7826
19005.249023 76.346 -76.7775
19005.615234 76.347 -76.7810
19005.981445 76.346 -76.7941
19006.347656 76.345 -76.8217
19006.713867 76.338 -76.8529
19007.080078 76.325 -76.8516
19007.446289 76.311 -76.7772
19007.812500 76.307 -76.6261
19008.178711 76.321 -76.4581
19008.544922 76.353 -76.3724
19008.911133 76.390 -76.4417
19009.277344 76.417 -76.6628
19009.643555 76.419 -76.9526
19010.009766 76.397 -77.1979
19010.375977 76.361 -77.3249
19010.742188 76.324 -77.3251
19011.108398 76.296 -77.2411
19011.474609 76.277 -77.1224
19011.840820 76.266 -76.9909
19012.207031 76.262 -76.8508
19012.573242 76.269 -76.7205
19012.939453 76.284 -76.6429
19013.305664 76.304 -76.6587
19013.671875 76.316 -76.7677
19014.038086 76.313 -76.9124
19014.404297 76.296 -77.0078
19014.770508 76.275 -77.0027
19015.136719 76.264 -76.9150
19015.502930 76.268 -76.8218
19015.869141 76.282 -76.7963
19016.235352 76.295 -76.8516
19016.601562 76.297 -76.9366
19016.967773 76.293 -76.9838
19017.333984 76.290 -76.9704
19017.700195 76.297 -76.9377
19018.066406 76.312 -76.9526
19018.432617 76.325 -77.0438
19018.798828 76.326 -77.1679
19019.165039 76.314 -77.2413
19019.531250 76.299 -77.2091
19019.897461 76.296 -77.0953
19020.263672 76.310 -76.9947
19020.629883 76.332 -76.9955
19020.996094 76.346 -77.1089
19021.362305 76.340 -77.2543
19021.728516 76.316 -77.3162
19022.094727 76.290 -77.2313
19022.460938 76.278 -77.0349
19022.827148 76.290 -76.8425
19023.193359 76.315 -76.7651
19023.559570 76.338 -76.8333
19023.925781 76.343 -76.9886
19024.291992 76.330 -77.1296
19024.658203 76.305 -77.1810
19025.024414 76.283 -77.1346
19025.390625 76.272 -77.0397
19025.756836 76.272 -76.9633
19026.123047 76.277 -76.9449
19026.489258 76.280 -76.9794
19026.855469 76.277 -77.0320
19027.221680 76.269 -77.0645
19027.587891 76.260 -77.0569
19027.954102 76.257 -77.0171
19028.320312 76.261 -76.9725
19028.686523 76.271 -76.9578
19029.052734 76.283 -76.9916
19029.418945 76.291 -77.0677
19029.785156 76.292 -77.1559
19030.151367 76.286 -77.2167
19030.517578 76.276 -77.2230
19030.883789 76.269 -77.1736
19031.250000 76.270 -77.0908
19031.616211 76.278 -77.0107
19031.982422 76.292 -76.9659
19032.348633 76.308 -76.9755
19032.714844 76.320 -77.0415
19033.081055 76.323 -77.1449
19033.447266 76.313 -77.2440
19033.813477 76.293 -77.2864
19034.179688 76.269 -77.2302
19034.545898 76.254 -77.0770
19034.912109 76.256 -76.8893
19035.278320 76.278 -76.7635
19035.644531 76.308 -76.7791
19036.010742 76.329 -76.9481
19036.376953 76.328 -77.1961
19036.743164 76.303 -77.4064
19037.109375 76.264 -77.4783
19037.475586 76.228 -77.3838
19037.841797 76.214 -77.1895
19038.208008 76.225 -77.0135
19038.574219 76.252 -76.9589
19038.940430 76.278 -77.0588
19039.306641 76.288 -77.2609
19039.672852 76.277 -77.4645
19040.039062 76.250 -77.5726
19040.405273 76.221 -77.5383
19040.771484 76.205 -77.3906
19041.137695 76.208 -77.2096
19041.503906 76.227 -77.0784
19041.870117 76.252 -77.0406
19042.236328 76.273 -77.0836
19042.602539 76.286 -77.1620
19042.968750 76.293 -77.2405
19043.334961 76.295 -77.3111
19043.701172 76.294 -77.3829
19044.067383 76.285 -77.4507
19044.433594 76.269 -77.4789
19044.799805 76.249 -77.4209
19045.166016 76.237 -77.2699
